id;name;aggregated_rating;first_release_date
43646;All Star Pro Wrestling;;963014400
43647;SpongeBob's Atlantis Squarepantis;;1195776000
43648;Saturday Night Speedway;;1081641600
43649;Arc the Lad: End of Darkness;;1121299200
43650;Alex Ferguson's Player Manager 2001;;1002067200
43651;Kingdom Hearts II: Final Mix+;;1177804800
43652;Fisherman's Challenge;;1045785600
43653;Fireblade;;1026777600
43654;GoDai: Elemental Force;;1014249600
43655;InuYasha: The Secret of the Cursed Mask;;1101859200
43656;HSX: Hypersonic Xtreme;;1045180800
43657;Herdy Gerdy;;1017878400
43658;Ar tonelico II: Melody of Metafalica;;1193270400
43659;The Nightmare of Druaga: Fushigino Dungeon;;1101427200
43660;Ka 2: Let's Go Hawaii;;1059868800
43661;All Star Pro Wrestling 3;;1060214400
43662;Sky Odyssey;;976838400
43663;Shining Tears;;1114128000
43664;Sega Sports Tennis;;1030752000
43665;Samurai Western;;1120694400
43666;Street Fighter III: Third Strike Limited Edition;;1093132800
43667;Yakuza Fury;;1134691200
43668;Monster Hunter 2;;1140048000
43669;Tourist Trophy: The Real Riding Simulator;;1146614400
43670;Smarties: Meltdown;;1145232000
43672;The X-Files: Resist or Serve;;1082073600
43674;Soul Calibur III - duplicate;;1132876800
43675;AFL Premiership 2007;;1185580800
43676;King of Colosseum II;;1097280000
43677;Sega Superstars;;1098403200
43678;Battle Assault 3 featuring Gundam Seed;;1102377600
43679;Galactic Wrestling featuring Ultimate Muscle: The Kinnikuman Legacy;;1085184000
43680;Dance Dance Revolution Extreme;;1098316800
43681;Ruff & Tumble;;944006400
43682;Crash Bandicoot: Warped Collectors' Edition;;1023408000
43683;Crash Bandicoot Collectors' Edition;;1023321600
43684;Spyro: Year of the Dragon Collector's Edition;;1023408000
43685;Spyro 2: Ripto's Rage! Collector's Edition;;1023408000
43686;Spyro Collector's Edition;;1023408000
43691;NCAA GameBreaker 2000;;937353600
43692;Dragstars;;1021248000
43694;World Destruction League: War Jetz;;996105600
43695;Tokimeki Memorial 2;;946080000
43696;NHL Face Off 97;;1513382400
43697;Night Raid;;1034208000
43698;Neon Genesis Evangelion: Koutetsu no Girlfriend;;1494806400
43699;Lunar 2: Eternal Blue Complete: Collector's Edition;;979516800
43700;Tiny Toons Adventures: Buster and the Beanstalk;;831513600
43702;Digimon World 2003;;1071446400
43704;Critical Depth;;880934400
43705;NFL GameDay 2004;;1063324800
43706;NFL GameDay 2003;;1031961600
43707;NFL GameDay 2000;;935971200
43708;NFL Full Contact;;843868800
43709;NCAA March Madness 2001;;978739200
43710;NCAA March Madness '98;;890784000
43711;NCAA GameBreaker '99;;912211200
43712;NCAA Football 2000;;964915200
43713;NCAA Football '99;;904608000
43714;NCAA Football '98;;882316800
43715;NCAA Final Four 2001;;975715200
43716;NCAA Final Four 2000;;944006400
43717;NCAA Basketball Final Four 97;;866505600
43718;NBA In The Zone 2000;;953337600
43719;NBA in the Zone '98;;888710400
43720;Monster Bass;;1042502400
43721;Kurt Warner's Arena Football Unleashed;;961545600
43722;K-1 Grand Prix;;951436800
43723;K-1 The Arena Fighters;;882316800
43724;Disney's Pooh's Party Game: In Search of the Treasure;;1009497600
43727;Tetris X;;830649600
43728;Victory Boxing Champion Edition;;848016000
43729;Music 2000;;946512000
43731;Winnie the Pooh: Preschool;;1038960000
43732;Winnie The Pooh: Kindergarten;;1064188800
43733;Power Rangers Zeo - Full Tilt Battle Pinball;;846633600
43734;PGA Tour '98;;876960000
43735;Olympic Summer Games: Atlanta '96;;837648000
43736;Rollcage: Limited Edition;;925516800
43737;Disney's 101 Dalmatians II: Patch's London Adventure;;1068768000
43738;Dirt Jockey: Heavy Equipment Operator;;1060905600
43739;Crossroad Crisis;69.0;1000512000
43740;Pinball Power;;968284800
43741;Fussball Live;;947376000
43742;Dreams to Reality;;929404800
43743;Adidas Power Soccer International '97;;865123200
43744;Beatmania: The Sound of Tokyo;;988502400
43746;Dancing Stage Euromix;;984700800
43747;Chris Kamara's Street Soccer;;969840000
43748;Player Manager 2000;;964051200
43749;Klaymen Gun-Hockey;;946080000
43750;Aironauts;;937699200
43753;X2 - No Relief;;874108800
43754;B.L.U.E. Legend of Water;;899942400
43755;Meta-Ph-List: Gamma X 2097;;857260800
43756;Arcade Gears: Image Fight & X Multiply;;892944000
43757;Gatchaman: The Shooting;;1027728000
43758;Gaia Seed: Project Seed Trap;;853113600
43759;Time Bokan Series: Bokan Desuyo;;892339200
43760;Jetracer;;989539200
43761;NHL Powerplay '98;;876355200
43763;NFL GameDay 2001;;969062400
43764;Time Bokan Series: Bokan to Ippatsu! Doronbo;;892944000
43766;Army Men: Omega Soldier;;989625600
43768;Spriggan: Lunar Verse;;932083200
43769;Running High;;864518400
43771;Motocross Mania;;997315200
43772;Gegege no Kitarou - Gyakushuu! Youkai Daikessen;;854064000
43773;Gear Fighter Dendoh;;990835200
43774;Galaxian 3;;833068800
43776;Peter Jacobsen's Golden Tee Golf;;972000000
43777;Mobile Armor;;1041206400
43778;Imadoki no Vampire: Bloody Bride;;854323200
43779;Miracle Space Race;;1054857600
43780;NBA Fastbreak '98;;883180800
43781;Egypt II: The Heliopolis Prophecy;;1004918400
43782;UEFA Champions League Season 1999/2000;;956534400
43783;Moses Prince of Egypt;;970358400
43784;Crisis City;;896918400
43787;Blaze and Blade Busters;;909100800
43788;International Cricket Captain 2001 - Ashes Edition;;1001030400
43789;Sports Superbike;;970358400
43791;Extreme Snow Break;;893894400
43792;Victory Boxing Challenger;;979862400
43793;Baby Universe;;910569600
43794;Virus: It is Aware;;946598400
43795;Extra Bright;;852508800
43796;Expert;;836179200
43797;Exector;;803779200
43798;EOS: Edge of Skyhigh;;870566400
43799;Deadheat Road;;831772800
43800;Buttsubushi;;987292800
43801;Pop'n Tanks;;933206400
43804;Airgrave;;851817600
43805;Football Madness;;1051401600
43806;Rascal Racers;;1082332800
43807;Arkanoid R 2000;;933465600
43808;Zero Divide 2;;869961600
43809;ZEIRAMZONE;;853113600
43810;Twin Goddesses;;790732800
43811;Tatsunoko Fight;;973382400
43812;Kamen Rider: The Bike Race;;1006646400
43813;Koutetsu Reiiki: Steeldom;;843955200
43814;Kidou Keisatsu Patlabor: Game Edition;;975542400
43815;Genei Tougi: Shadow Struggle;;845769600
43816;Blue Breaker Burst: Bishou o Anata to;;903830400
43817;Blue Breaker Burst: Egao no Asu ni;;905385600
43818;Armed Fighter;;923184000
43819;AbalaBurn: A Battle Legend Of Astterica;;906249600
43820;Cyberbots: Fullmetal Madness;;885686400
43821;Pro 18: World Tour Golf;;925516800
43822;NCAA March Madness 2000;;946512000
43823;NCAA Football 2001;;967161600
43824;NCAA March Madness 99;;914976000
43825;NCAA Gamebreaker 98;;873072000
43826;Atlantis: The Lost Continent;;1044057600
43827;Megatudo 2096;;848275200
43828;Mikuzi Shigeru no Yokai Butouden;;864518400
43829;Love Love Truck;;932774400
43830;Kakugo no Susume;;861494400
43831;Goiken Muyou II;;909532800
43832;Athena ~Awakening from the ordinary life~;;923788800
43833;Space Debris;;951004800
43834;CART World Series;;876960000
43836;Tenchu: Shinobi Hyakusen;;944784000
43837;Love Hina 2: Kotoba wa Konayuki no You ni;;978134400
43838;World Soccer Winning Eleven 2002;;1022198400
43839;Mizzurna Falls;;917049600
43840;FEDA 2: White Surge the Platoon;;863913600
43841;The King Of Fighters: Kyo;;906854400
43843;Victory Boxing 2;;917740800
43845;Roll Boss Rush;;1404086400
43846;Soukyugurentai: Oubushutsugeki;;830908800
43847;Patriotic Pinball;;1053561600
43848;Mech Warrior 2;;921801600
43849;Two-Tenkaku;;822873600
43850;Densha de go!;;791596800
43852;Suzuki Bakuhatsu;;962841600
43853;Grand Theft Auto: Collector's Edition;;1017532800
43854;Initial D;;915667200
43855;Blade Arts: Tasogare no Miyako R'lyeh;;970099200
43856;Bottom of the 9th '99;;904521600
43857;Bottom of the 9th '97;;882316800
43858;MTV Sports: Snowboarding;;941241600
43859;Firebugs;;1031011200
43861;NBA Live 2001;;971654400
43862;Kamen Rider V3;;972777600
43863;Kamen Rider Kuuga;;980035200
43864;Kamen Rider Agito;;1009584000
43866;Bishi Bachi Special 3;;949363200
43867;Kurushi;;878169600
43868;Kurushi Final: Mental Blocks;;936144000
43869;Asterix: Mega Madness;;991180800
43870;Tombi 2;;949276800
43871;V-Rally 2: Championship Edition;;933292800
43872;Tear Ring Saga;;993340800
43873;Lucifer Ring;;917049600
43874;Real Bout Garou Densetsu Special: Dominated Mind;;901324800
43875;CosmoWarrior Zero;;1450396800
43876;Shin Nippon Pro Wrestling: Toukon Retsuden 2;;1020038400
43877;Pro Pinball: Fantastic Journey;;966211200
43878;Big League Slugger Baseball;;1060905600
43879;Ballerburg: Castle Chaos;;1070236800
43880;Big Bass Fishing;;1023408000
43881;Black Bass with Blue Marlin;;937526400
43882;Echo Night 2: The Lord of Nightmares;;936489600
43883;Soldiers of the Universe;;1496275200
43884;Barbie: Gotta Have Games;;1070668800
43885;Little Miss Lonely;;1497139200
43886;Lucky Luke: Western Fever;;1323993600
43890;Ragnarok Journey;;1497225600
43891;Rifter;;1531353600
43892;Big Strike Bowling;;1050710400
43893;Bebop and Tempo;;1497830400
43894;Rageball;;1030406400
43895;Goofy's Fun House;;992563200
43897;Capcom Generations;;936316800
43898;CT Special Forces 3: BioTerror;;1081036800
43900;Bear in the Big Blue House;;1042070400
43902;TinTin: Destination Adventure;;1001894400
43903;Little Princess: Marl Oukoku no Ningyou Hime 2;;946080000
43904;Tactical Armor Custom: Gasaraki;;1423699200
43905;Super Tokusatsu Taisen 2001;;1002326400
43906;Super Robot Taisen F Kanketsuhen;;926726400
43907;Super Robot Taisen: Complete Box;;931564800
43908;Shin Super Robot Taisen;;854236800
43909;Who Wants to be a Millionaire - 3rd Edition;;994809600
43910;Wheel of Fortune - 2nd Edition;;974505600
43911;Jeopardy! 2nd Edition;;971913600
43912;The King of Figthers 99;;990144000
43913;Thunder Force V: Perfect System;;907200000
43914;Vanguard Bandits;;959558400
43915;Detective Barbie: The Mystery Cruise;;949363200
43916;Dare Devil Derby 3D;;849398400
43917;Kiss Pinball;;990748800
43918;Jigsaw Madness;;1041379200
43919;Intellivision Classic Games;;941241600
43920;Kakuge Yarou: Fighting Game Creator;;953251200
43921;Big Ol' Bass 2;;945993600
43922;Bass Landing;;970876800
43923;Atari Anniversary Edition Redux;;980899200
43924;Arcade's Greatest Hits: The Midway Collection 2;;883440000
43925;Arcade's Greatest Hits: The Atari Collection 2;;886204800
43926;Arcade's Greatest Hits: The Atari Collection 1;;854668800
43927;Animorphs: Shattered Reality;;970790400
43928;American Pool;;1054857600
43929;All-Star Slammin' D-Ball;;1003968000
43930;All Star Racing 2;;1053734400
43931;All Star Racing;;1036540800
43932;All-Star 1997 Featuring Frank Thomas;;870220800
43933;Alexi Lalas International Soccer;;928022400
43934;Air Hockey;;959212800
43935;Adidas Power Soccer 98;;901756800
43936;Agile Warrior F-111X;;819504000
43937;Action Bass;;966211200
43938;Aces of the Air;36.0;1035590400
43939;Tecmo Stackers;;875664000
43940;Demolition Racer;;938736000
43941;X-Bladez: Inline Skater;;1019433600
43942;XS Airboat Racing;;1075593600
43943;XS Junior League Dodgeball;;1065139200
43944;XS Junior League Football;;1100908800
43945;XS Junior League Soccer;;1099008000
43946;Toshinden Card Quest;;894067200
43947;Army Men World War: Team Assault;;1009497600
43948;Army Men: World War - Final Front;;985651200
43949;Army Men: Air Attack 2;;972518400
43950;Fantasy: Battle Simulator;;1499126400
43952;Bullet Soul: Tama Tamashii;;1304640000
43953;"Chaos;Head Noah";;1235606400
43957;Mass Effect 2: Collector's Edition;;1264464000
43958;Fable III - Limited Collector's Edition;;1290729600
43959;Record of Agarest War Zero: Limited Edition;;1310515200
43960;Puzzle Bobble Mini;;915148800
43961;Nige-ron-pa;;946684800
43962;Mezase! Kanji Ou;;946684800
43963;Mizuki Shigeru no Youkai Shashinkan;;949104000
43964;Koi Koi Mahjong;;946684800
43965;Infinity Cure;;946684800
43966;Dokodemo Mahjong;;926726400
43967;Cool Cool Jam;;946684800
43968;Neo Derby Champ Daiyosou;;915148800
43969;Kikou Seiki Unitron;;948326400
43970;Ganbare Neo Poke-Kun;;946684800
43971;Bikkuriman 2000: Viva! Pocket Festival!;;946684800
43972;Big Bang Pro Wrestling;;946684800
43973;Pocket Love: If;;915148800
43974;Memories Off Pure;;946684800
43975;Densetsu no Ogre Battle Gaiden: Zenobia no Ouji;;964224000
43976;Neo Geo Cup '98 Plus Color;;912211200
43977;Bust-A-Move Pocket;;928022400
43978;Delta Warp;;946684800
43979;Neo Mystery Bonus;;915148800
43980;Neo Cherry Master Color;;915148800
43981;Shanghai Mini;;915148800
43982;IKEA VR Pancake Kitchen;;1495929600
43983;SNK Gals' Fighters;;951609600
43984;Metal Slug 2nd Mission;;946684800
43985;Puzzle Link 2;;915148800
43986;Metal Slug 1st Mission;;915148800
43987;The Last Blade: Beyond The Destiny;;852422400
43988;King of Fighters R-2;;915148800
43989;Pocket Reversi;;946684800
43990;Evolution: Eternal Dungeons;;946684800
43991;Biomotor Unitron;;924134400
43992;Baseball Stars Color;;920419200
43993;Magical Drop Pocket;;915148800
43994;SNK vs. Capcom: Match of the Millennium;;915148800
43995;Sore Ike!! Hanafuda Doujou;;945302400
43997;Dark Arms: Beast Buster 1999;;915148800
43998;Biomotor Unitron;;915148800
43999;Dynamite Slugger;;946684800
44000;Fatal Fury: First Contact;;915148800
44001;Super Real Mahjong Premium Collection;;988502400
44002;Puzzle Link;;883612800
44006;I Love my Horse;;1415232000
44007;Cooking Mama: Sweet Shop 3DS;;1497484800
44008;Face Racers: Photo Finish;;1320710400
44009;FIFA 14: Legacy Edition;;1382572800
44011;Cloudy with a Chance of Meatballs 2;;1379980800
44012;Deer Drive Legends;;1338249600
44013;Disney Infinity: Toy Box Challenge;;1379462400
44014;Gravity Falls: Legend of the Gnome Gemulets;;1445299200
44015;Paddington: Adventures in London;;1441929600
44016;Mega Man Legacy Collection Collectors Edition;;1458691200
44017;Bravely Second: End Layer - Collector's Edition;;1463270400
44018;Bravely Default - Collectors Edition;;1394150400
44019;7th Dragon III Code: VFD Launch Edition;;1470873600
44020;The Legend of Legacy Launch Edition;;1447286400
44021;3D OutRun;;1426118400
44023;Carnival Games: Wild West 3D;;1324425600
44025;Disney Big Hero 6: Battle in the Bay;;1417132800
44027;50 Classic Games 3D;;1334361600
44028;Ace Combat: Assault Horizon Legacy +;;1422489600
44029;I Love my Little Boy;;1418256000
44030;The Legend of Zelda Majora's Mask 3D Limited Edition;;1426118400
44031;Sesame Street: Elmo's Number Journey;;946512000
44033;Toukon Road: Brave Spirits;;917308800
44034;Premier Manager 64;;936144000
44035;Robotech: Crystal Dreams;;886291200
44036;Mahjong 64;;862704000
44037;O.D.T.;;907200000
44038;Bass Rush: Ecogear PowerWorm Championship;;959472000
44039;Bakushō Jinsei 64: Mezase! Resort Ō;;917136000
44040;64 Trump Collection - Alice's Exciting Trip to Trump World;;905126400
44041;AI Shogi 3;;916617600
44042;Animal Forest;;987206400
44043;ClayFighter 63 1/3;;880070400
44045;Jikkyou G1 Stable;;927849600
44046;Ide Yosuke no Mahjong Juku;;958867200
44047;Chou Kuukan Night Pro Yakyuu King;;853718400
44048;Onegai Monsters;;926208000
44049;Bomberman 64 Arcade Edition;;1011484800
44050;Robot Ponkottsu 64: Caramel of the 7 Seas;;948672000
44051;Chou Kuukan Night Pro Yakyuu King 2;;924480000
44052;Getter Love!! Cho Renai Party Game;;915408000
44053;Fire Electric Pen;;885168000
44056;Super Robot Taisen 64;;943833600
44058;Racing Simulation 2;;915062400
44059;Mario Artist: Talent Studio;;953769600
44060;Rockman Dash - Hagane no Boukenshin;;1125792000
44062;Petz Nursery;;1260403200
44063;High School Musical Makin' the Cut!;;1189728000
44064;Brain Boost: Gamma Wave;;1166313600
44065;Wizards of Waverly Place;;1253836800
44066;Jewels of the Tropical Lost Island;;1285891200
44067;Petz Dogz Talent Show;;1261008000
44068;The Treasures of Montezuma;;1284768000
44069;New York Times Crosswords;;1180396800
44070;Florist Shop;;1287619200
44071;Polar Bowler;;1226016000
44072;ASH: Archaic Sealed Heat;;1191456000
44073;Million Arthur;;1337817600
44075;Everybody's Golf Mobile;;1499126400
44076;Last Day on Earth: Survival;;1495670400
44077;Bionic Commando: Elite Forces;;948672000
44078;The Longest Five Minutes;66.6;1469664000
44083;Antique Carnevale;;1500336000
44086;Paddle Battle;;1506902400
44087;Flix and Chill 2: Millennials;;1498867200
44088;VITATIO;;1501113600
44089;Aetherspace;;1499040000
44090;Tank Battle: Pacific;;1501718400
44091;The Contractor;;1497916800
44092;PION;;1498694400
44093;Farmington Tales;;1499904000
44094;Survival Tycoon;;1499990400
44095;Smogland;;1498521600
44096;Redneck Rampage: Possum Bayou;;1498953600
44100;Tap Zap - Endless game;;1499212800
44101;Dragon Quest X - All In One Package;;1502928000
44102;Total War Saga: Thrones of Britannia;76.4285714285714;1525305600
44103;Unreal Estate;;1496966400
44108;Diplomata The Game;;1477958400
44109;Baki the Grappler: Ultimate Championship;;1502236800
44110;The Last Sin;;1493510400
44111;Pixel Shooter;;1499040000
44112;Galaxy of Pen and Paper;78.0;1501113600
44113;Neon Galaxy;;1499126400
44114;Riaaf The Spider;;1499040000
44115;Flipper Hazard;;1499817600
44116;Past Cure;30.4285714285714;1519344000
44118;Vikings: War of Clans;;1439596800
44119;Cricket Captain 2017;;1499299200
44122;City of Brass;68.125;1525392000
44123;Save The Date;;1369612800
44129;Super Meat Boy Forever;;1609372800
44130;Tactics: Bludgeons Blessing;;1499040000
44131;Lunaform;;1500249600
44132;The Last One;;1504224000
44133;Space Conquest;;1498867200
